# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.489924143743775,2.123070184382649,-110.64017884845116,0,3.0,-0.2776954324041367,0.0,0.0,0.08405400531202438
 0.08454114268762145,6.486145080894796,2.1130375181754095,-110.64017884845116,0.2536234280628643,2.9999999999999996,-0.2776954324041367,0.0071060216565499434,-4.8763751942079026,0.6103331553860692
 0.1194678751751779,6.482347848962317,2.103046747545824,-110.81049470036822,0.3584036255255337,3.0,-0.2833746447211427,0.02842296450300541,-6.480149945554519,1.3285872965420202
 0.14620642516464982,6.47853203587678,2.093097789172119,-110.9837645136267,0.4386192754939494,2.999999999999999,-0.28910100674476535,0.06394746234697157,-7.836042912682161,2.210996139747414
 0.1686969407370276,6.474697229568627,2.083190559732521,-111.16000115878019,0.5060908222110828,3.0000000000000036,-0.2948734631977262,0.11367390545842793,-9.065013131873846,3.2331992735801336
 0.1884669983760522,6.4708430179683,2.0733249759052566,-111.33921699089586,0.5654009951281567,3.0,-0.30069088831014695,0.1775944414555597,-10.216971302328442,4.379593064409483
 0.20630074090430178,6.466968989006244,2.0635009543685516,-111.52142382652009,0.6189022227129054,3.0000000000000018,-0.30655208446454835,0.25569897654474594,-11.318308029312576,5.639088451903833
 0.22266441410374857,6.463074730612899,2.0537184118006326,-111.70663292028244,0.6679932423112458,3.0000000000000018,-0.3124557797106041,0.34797517711447457,-12.384920990532105,7.003261038864696
 0.23786209044022336,6.45915983071871,2.0439772648797256,-111.89485494094937,0.7135862713206701,2.9999999999999964,-0.31840062676763276,0.45440847168298437,-13.427208150165596,8.46540575364952
 0.2521051858127375,6.45522387725412,2.034277430284058,-112.08609994721877,0.7563155574382124,2.9999999999999942,-0.3243852008300002,0.5749820531992444,-14.45236811176468,10.019997622325754
 0.26554778665703616,6.451266458149569,2.024618824691855,-112.2803773630001,0.7966433599711085,3.000000000000004,-0.3304079981911756,0.7096768816969912,-15.465595178418821,11.66235900736004
 0.2783063379510324,6.4472871613355025,2.015001364781343,-112.47769595237614,0.8349190138530971,2.9999999999999956,-0.33646743445943,0.8584716873013931,-16.47075580685858,13.388441773365644
 0.2904714045841308,6.443285574742361,2.0054249672307494,-112.67806379426406,0.8714142137523924,3.0000000000000044,-0.3425618433071969,1.0213429735877444,-17.470797107398475,15.194677982405823
 0.3021150898210929,6.43926128630059,1.995889548718299,-112.88148825662142,0.9063452694632786,2.9999999999999907,-0.3486894748233198,1.1982650212918766,-18.468006411699957,17.077873722073562
 0.31329592381641885,6.435213883940628,1.986395025922219,-113.08797597053527,0.9398877714492565,3.000000000000005,-0.35484849417827413,1.3892098923715201,-19.46418306124247,19.03513129238425
 0.32406220322361623,6.4311429555929225,1.9769413155207358,-113.29753280380545,0.9721866096708486,2.9999999999999947,-0.3610369804820747,1.594147434418015,-20.4607560631898,21.063790721510376
 0.3344543426962245,6.427048089187913,1.9675283341920757,-113.51016383452914,1.0033630280886732,2.999999999999984,-0.3672529255139059,1.8130452854177825,-21.458866930181184,23.161384860422256
 0.34450657380623245,6.422928872656043,1.958155998614465,-113.72587332427021,1.033519721418697,3.0,-0.37349423265140574,2.0458688788625867,-22.459429477591904,25.32560426645228
 0.35424820001778473,6.418784893927756,1.9488242254661294,-113.94466469116563,1.062744600053354,3.0000000000000115,-0.3797587160978172,2.2925814492080585,-23.463173867031255,27.554269302875017
 0.36370454181393996,6.414615740933494,1.9395329314252965,-114.16654048287491,1.0911136254418197,2.9999999999999942,-0.38604409978204807,2.5531440376793526,-24.470679636039694,29.845307662770423
 0.37289766067349545,6.4104210016037,1.9302820331701915,-114.39150234934311,1.118692982020486,2.999999999999994,-0.3923480169755963,2.827515498423203,-25.482400892022056,32.196736041295495
 0.3818469220586428,6.406200263868816,1.9210714473790413,-114.61955101564693,1.1455407661759283,3.0000000000000187,-0.39866800961841703,3.1156525050053507,-26.498685755036252,34.60664502987653
 0.39056943913553155,6.401953115659285,1.9119010907300722,-114.85068625466035,1.1717083174065945,3.0,-0.40500152787933574,3.4175095572522762,-27.519791599982955,37.07318654775738
 0.39908042674047983,6.39767914490555,1.9027708799015106,-115.08490685985856,1.1972412802214394,3.0,-0.41134593027718336,3.7330389884361748,-28.54589710817083,39.59456329719367
 0.40739348684156923,6.3933779395380546,1.8936807315715825,-115.3222106181583,1.2221804605247075,2.9999999999999933,-0.4176984831932296,4.062190972802134,-29.57711190910269,42.16901985138917
 0.41552084104239867,6.38904908748724,1.8846305624185142,-115.56259428288114,1.2465625231271957,2.9999999999999862,-0.42405636134743296,4.404913533436182,-30.613484361960257,44.79483507398102
 0.4234735216683791,6.384692176683549,1.8756202891205327,-115.80605354686027,1.270420565005137,3.0,-0.43041664809792296,4.761152550473019,-31.65500790729073,47.4703156353491
 0.4312615301157863,6.380306795057426,1.8666498283558637,-116.05258301584499,1.2937845903473584,2.9999999999999787,-0.4367763359042334,5.130851769642203,-32.70162627705325,50.19379044097
 0.4388939690717498,6.375892530539312,1.857719096802734,-116.30217618216533,1.3166819072152491,3.0000000000000147,-0.44313232721031615,5.513952811151333,-33.753237807778746,52.96360582493758
